Ceremony,Year,Class,CanonicalCategory,Category,Film,FilmId,Name,Nominees,NomineeIds,Winner,Detail
75,2002,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Road to Perdition,tt0257044,Paul Newman,Paul Newman,nm0000056,,John Rooney
75,2002,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Chicago,tt0299658,John C. Reilly,John C. Reilly,nm0000604,,Amos Hart
75,2002,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Catch Me If You Can,tt0264464,Christopher Walken,Christopher Walken,nm0000686,,Frank Abagnale
75,2002,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Frida,tt0120679,Salma Hayek,Salma Hayek,nm0000161,,Frida Kahlo
75,2002,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,The Hours,tt0274558,Nicole Kidman,Nicole Kidman,nm0000173,TRUE,Virginia Woolf
75,2002,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Unfaithful,tt0250797,Diane Lane,Diane Lane,nm0000178,,Connie Sumner
75,2002,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Far from Heaven,tt0297884,Julianne Moore,Julianne Moore,nm0000194,,Cathy Whitaker
75,2002,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Chicago,tt0299658,Renée Zellweger,Renée Zellweger,nm0000250,,Roxie Hart
75,2002,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,About Schmidt,tt0257360,Kathy Bates,Kathy Bates,nm0000870,,Roberta Hertzel
75,2002,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,The Hours,tt0274558,Julianne Moore,Julianne Moore,nm0000194,,Laura Brown
75,2002,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Chicago,tt0299658,Queen Latifah,Queen Latifah,nm0001451,,Matron Mama Morton
75,2002,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Adaptation,tt0268126,Meryl Streep,Meryl Streep,nm0000658,,Susan Orlean
75,2002,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Chicago,tt0299658,Catherine Zeta-Jones,Catherine Zeta-Jones,nm0001876,TRUE,Velma Kelly
75,2002,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Ice Age,tt0268380,Chris Wedge,Chris Wedge,nm0917188,,
75,2002,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Lilo & Stitch,tt0275847,Chris Sanders,Chris Sanders,nm0761498,,
75,2002,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Spirit: Stallion of the Cimarron,tt0166813,Jeffrey Katzenberg,Jeffrey Katzenberg,nm0005076,,
75,2002,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Spirited Away,tt0245429,Hayao Miyazaki,Hayao Miyazaki,nm0594503,TRUE,
75,2002,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Treasure Planet,tt0133240,Ron Clements,Ron Clements,nm0166256,,
75,2002,Production,ART DIRECTION,ART DIRECTION,Chicago,tt0299658,Art Direction: John Myhre; Set Decoration: Gordon Sim,John Myhre|Gordon Sim,nm0616924|nm0799246,TRUE,
75,2002,Production,ART DIRECTION,ART DIRECTION,Frida,tt0120679,Art Direction: Felipe Fernandez del Paso; Set Decoration: Hania Robledo,Felipe Fernandez del Paso|Hania Robledo,nm0273259|nm0733281,,
75,2002,Production,ART DIRECTION,ART DIRECTION,Gangs of New York,tt0217505,Art Direction: Dante Ferretti; Set Decoration: Francesca Lo Schiavo,Dante Ferretti|Francesca Lo Schiavo,nm0274721|nm0521302,,
75,2002,Production,ART DIRECTION,ART DIRECTION,The Lord of the Rings: The Two Towers,tt0167261,Art Direction: Grant Major; Set Decoration: Dan Hennah and Alan Lee,Grant Major|Dan Hennah|Alan Lee,nm0538194|nm0377172|nm0496769,,
75,2002,Production,ART DIRECTION,ART DIRECTION,Road to Perdition,tt0257044,Art Direction: Dennis Gassner; Set Decoration: Nancy Haigh,Dennis Gassner|Nancy Haigh,nm0309357|nm0354101,,
75,2002,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,Chicago,tt0299658,Dion Beebe,Dion Beebe,nm0066244,,
75,2002,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,Far from Heaven,tt0297884,Edward Lachman,Edward Lachman,nm0005767,,
75,2002,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,Gangs of New York,tt0217505,Michael Ballhaus,Michael Ballhaus,nm0000841,,
75,2002,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,The Pianist,tt0253474,Pawel Edelman,Pawel Edelman,nm0248997,,
75,2002,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,Road to Perdition,tt0257044,Conrad L. Hall,Conrad L. Hall,nm0005734,TRUE,
75,2002,Production,COSTUME DESIGN,COSTUME DESIGN,Chicago,tt0299658,Colleen Atwood,Colleen Atwood,nm0041181,TRUE,
75,2002,Production,COSTUME DESIGN,COSTUME DESIGN,Frida,tt0120679,Julie Weiss,Julie Weiss,nm0919058,,
75,2002,Production,COSTUME DESIGN,COSTUME DESIGN,Gangs of New York,tt0217505,Sandy Powell,Sandy Powell,nm0694309,,
75,2002,Production,COSTUME DESIGN,COSTUME DESIGN,The Hours,tt0274558,Ann Roth,Ann Roth,nm0744778,,
75,2002,Production,COSTUME DESIGN,COSTUME DESIGN,The Pianist,tt0253474,Anna Sheppard,Anna Sheppard,nm0081318,,
75,2002,Directing,DIRECTING,DIRECTING,Chicago,tt0299658,Rob Marshall,Rob Marshall,nm0551128,,
75,2002,Directing,DIRECTING,DIRECTING,Gangs of New York,tt0217505,Martin Scorsese,Martin Scorsese,nm0000217,,
75,2002,Directing,DIRECTING,DIRECTING,The Hours,tt0274558,Stephen Daldry,Stephen Daldry,nm0197636,,
75,2002,Directing,DIRECTING,DIRECTING,The Pianist,tt0253474,Roman Polanski,Roman Polanski,nm0000591,TRUE,
75,2002,Directing,DIRECTING,DIRECTING,Talk to Her,tt0287467,Pedro Almodóvar,Pedro Almodóvar,nm0000264,,
75,2002,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Bowling for Columbine,tt0310793,"Michael Moore, Michael Donovan",Michael Moore|Michael Donovan,nm0601619|nm0233035,TRUE,
75,2002,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Daughter from Danang,tt0303281,"Gail Dolgin, Vicente Franco",Gail Dolgin|Vicente Franco,nm0231000|nm0290657,,
75,2002,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Prisoner of Paradise,tt0316013,"Malcolm Clarke, Stuart Sender",Malcolm Clarke|Stuart Sender,nm0164885|nm1213974,,
75,2002,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Spellbound,tt0334405,"Jeffrey Blitz, Sean Welch",Jeffrey Blitz|Sean Welch,nm0998825|nm1290122,,
75,2002,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Winged Migration,tt0301727,Jacques Perrin,Jacques Perrin,nm0674742,,
75,2002,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),The Collector of Bedford Street,tt0325193,Alice Elliott,Alice Elliott,nm0254359,,
75,2002,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Mighty Times: The Legacy of Rosa Parks,tt0353737,"Robert Hudson, Bobby Houston",Robert Hudson|Bobby Houston,nm2060739|nm0396884,,
75,2002,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Twin Towers,tt0344503,"Bill Guttentag, Robert David Port",Bill Guttentag|Robert David Port,nm0349702|nm0691888,TRUE,
75,2002,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Why Can't We Be a Family Again?,tt0344563,"Roger Weisberg, Murray Nossel",Roger Weisberg|Murray Nossel,nm0918724|nm1286059,,
75,2002,Production,FILM EDITING,FILM EDITING,Chicago,tt0299658,Martin Walsh,Martin Walsh,nm0909760,TRUE,
75,2002,Production,FILM EDITING,FILM EDITING,Gangs of New York,tt0217505,Thelma Schoonmaker,Thelma Schoonmaker,nm0774817,,
75,2002,Production,FILM EDITING,FILM EDITING,The Hours,tt0274558,Peter Boyle,Peter Boyle,nm0102316,,
75,2002,Production,FILM EDITING,FILM EDITING,The Lord of the Rings: The Two Towers,tt0167261,Michael Horton,Michael Horton,nm0395579,,
75,2002,Production,FILM EDITING,FILM EDITING,The Pianist,tt0253474,Hervé de Luze,Hervé de Luze,nm0217959,,
75,2002,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,El Crimen del Padre Amaro,tt0313196,Mexico,,,,
75,2002,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,Hero,tt0299977,People's Republic of China,,,,
75,2002,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,The Man without a Past,tt0311519,Finland,,,,
75,2002,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,Nowhere in Africa,tt0161860,Germany,,,TRUE,
75,2002,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,Zus & Zo,tt0245157,The Netherlands,,,,
75,2002,Production,MAKEUP AND HAIRSTYLING,MAKEUP,Frida,tt0120679,"John Jackson, Beatrice De Alba",John Jackson|Beatrice De Alba,nm0413703|nm0206866,TRUE,
75,2002,Production,MAKEUP AND HAIRSTYLING,MAKEUP,The Time Machine,tt0268695,"John M. Elliott, Jr., Barbara Lorenz",John M. Elliott Jr.|Barbara Lorenz,nm0254353|nm0520693,,
75,2002,Music,MUSIC (Original Score),MUSIC (Original Score),Catch Me If You Can,tt0264464,John Williams,John Williams,nm0002354,,
75,2002,Music,MUSIC (Original Score),MUSIC (Original Score),Far from Heaven,tt0297884,Elmer Bernstein,Elmer Bernstein,nm0000930,,
75,2002,Music,MUSIC (Original Score),MUSIC (Original Score),Frida,tt0120679,Elliot Goldenthal,Elliot Goldenthal,nm0006106,TRUE,
75,2002,Music,MUSIC (Original Score),MUSIC (Original Score),The Hours,tt0274558,Philip Glass,Philip Glass,nm0001275,,
75,2002,Music,MUSIC (Original Score),MUSIC (Original Score),Road to Perdition,tt0257044,Thomas Newman,Thomas Newman,nm0002353,,
75,2002,Music,MUSIC (Original Song),MUSIC (Original Song),Frida,tt0120679,Music by Elliot Goldenthal; Lyric by Julie Taymor,Elliot Goldenthal|Julie Taymor,nm0006106|nm0853380,,Burn It Blue
75,2002,Music,MUSIC (Original Song),MUSIC (Original Song),The Wild Thornberrys Movie,tt0282120,Music and Lyric by Paul Simon,Paul Simon,nm0800328,,Father And Daughter
75,2002,Music,MUSIC (Original Song),MUSIC (Original Song),Gangs of New York,tt0217505,"Music and Lyric by Bono, The Edge, Adam Clayton and Larry Mullen",Bono|The Edge|Adam Clayton|Larry Mullen,nm0095104|nm0857253|nm0165651|nm0611979,,The Hands That Built America
75,2002,Music,MUSIC (Original Song),MUSIC (Original Song),Chicago,tt0299658,Music by John Kander; Lyric by Fred Ebb,John Kander|Fred Ebb,nm0437218|nm0247939,,I Move On
75,2002,Music,MUSIC (Original Song),MUSIC (Original Song),8 Mile,tt0298203,"Music by Eminem, Jeff Bass and Luis Resto; Lyric by Eminem",Eminem|Jeff Bass|Luis Resto,nm0004896|nm1384015|nm1099643,TRUE,Lose Yourself
75,2002,Title,BEST PICTURE,BEST PICTURE,Chicago,tt0299658,"Martin Richards, Producer",Martin Richards,nm0724237,TRUE,
75,2002,Title,BEST PICTURE,BEST PICTURE,Gangs of New York,tt0217505,"Alberto Grimaldi and Harvey Weinstein, Producers",Alberto Grimaldi|Harvey Weinstein,nm0342090|nm0005544,,
75,2002,Title,BEST PICTURE,BEST PICTURE,The Hours,tt0274558,"Scott Rudin and Robert Fox, Producers",Scott Rudin|Robert Fox,nm0748784|nm0289221,,
75,2002,Title,BEST PICTURE,BEST PICTURE,The Lord of the Rings: The Two Towers,tt0167261,"Barrie M. Osborne, Fran Walsh and Peter Jackson, Producers",Barrie M. Osborne|Fran Walsh|Peter Jackson,nm0651614|nm0909638|nm0001392,,
75,2002,Title,BEST PICTURE,BEST PICTURE,The Pianist,tt0253474,"Roman Polanski, Robert Benmussa and Alain Sarde, Producers",Roman Polanski|Robert Benmussa|Alain Sarde,nm0000591|nm0071452|nm0764963,,
75,2002,Title,SHORT FILM (Animated),SHORT FILM (Animated),The Cathedral,tt0351167,Tomek Baginski,Tomek Baginski,nm1313617,,
75,2002,Title,SHORT FILM (Animated),SHORT FILM (Animated),The ChubbChubbs!,tt0331218,Eric Armstrong,Eric Armstrong,nm0035697,TRUE,
75,2002,Title,SHORT FILM (Animated),SHORT FILM (Animated),Das Rad,tt0330801,"Chris Stenner, Heidi Wittlinger",Chris Stenner|Heidi Wittlinger,nm1234476|nm1234919,,
75,2002,Title,SHORT FILM (Animated),SHORT FILM (Animated),Mike's New Car,tt0323250,"Pete Docter, Roger Gould",Pete Docter|Roger Gould,nm0230032|nm1246888,,
75,2002,Title,SHORT FILM (Animated),SHORT FILM (Animated),Mt. Head,tt0351382,Koji Yamamura,Koji Yamamura,nm0945520,,
75,2002,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),Fait D'Hiver,tt0281850,"Dirk Beliën, Anja Daelemans",Dirk Beliën|Anja Daelemans,nm0067937|nm0196664,,
75,2002,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),I'll Wait for the Next One... (J'Attendrai Le Suivant...),tt0325638,"Philippe Orreindy, Thomas Gaudin",Philippe Orreindy|Thomas Gaudin,nm1203746|nm1204900,,
75,2002,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),Inja (Dog),tt0303350,"Steven Pasvolsky, Joe Weatherstone",Steven Pasvolsky|Joe Weatherstone,nm1099262|nm0915787,,
75,2002,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),Johnny Flynton,tt0329245,"Lexi Alexander, Alexander Buono",Lexi Alexander|Alexander Buono,nm0591994|nm0120645,,
75,2002,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),This Charming Man (Der Er En Yndig Mand),tt0340071,"Martin Strange-Hansen, Mie Andreasen",Martin Strange-Hansen|Mie Andreasen,nm1015687|nm1212399,TRUE,
75,2002,Production,SOUND MIXING,SOUND,Chicago,tt0299658,"Michael Minkler, Dominick Tavella, David Lee",Michael Minkler|Dominick Tavella|David Lee,nm0591444|nm0003838|nm0497112,TRUE,
75,2002,Production,SOUND MIXING,SOUND,Gangs of New York,tt0217505,"Tom Fleischman, Eugene Gearty, Ivan Sharrock",Tom Fleischman|Eugene Gearty|Ivan Sharrock,nm0281530|nm0311267|nm0789331,,
75,2002,Production,SOUND MIXING,SOUND,The Lord of the Rings: The Two Towers,tt0167261,"Christopher Boyes, Michael Semanick, Michael Hedges, Hammond Peek",Christopher Boyes|Michael Semanick|Michael Hedges|Hammond Peek,nm0102110|nm0783713|nm0373276|nm0003827,,
75,2002,Production,SOUND MIXING,SOUND,Road to Perdition,tt0257044,"Scott Millan, Bob Beemer, John Patrick Pritchett",Scott Millan|Bob Beemer|John Patrick Pritchett,nm0586793|nm0066446|nm0698099,,
75,2002,Production,SOUND MIXING,SOUND,Spider-Man,tt0145487,"Kevin O'Connell, Greg P. Russell, Ed Novick",Kevin O'Connell|Greg P. Russell|Ed Novick,nm0640114|nm0751169|nm0637085,,
75,2002,Production,SOUND EDITING,SOUND EDITING,The Lord of the Rings: The Two Towers,tt0167261,"Ethan Van der Ryn, Michael Hopkins",Ethan Van der Ryn|Michael Hopkins,nm0886399|nm0394243,TRUE,
75,2002,Production,SOUND EDITING,SOUND EDITING,Minority Report,tt0181689,"Richard Hymns, Gary Rydstrom",Richard Hymns|Gary Rydstrom,nm0405232|nm0003977,,
75,2002,Production,SOUND EDITING,SOUND EDITING,Road to Perdition,tt0257044,Scott A. Hecker,Scott A. Hecker,nm0373046,,
75,2002,Production,VISUAL EFFECTS,VISUAL EFFECTS,The Lord of the Rings: The Two Towers,tt0167261,"Jim Rygiel, Joe Letteri, Randall William Cook, Alex Funke",Jim Rygiel|Joe Letteri|Randall William Cook|Alex Funke,nm0753277|nm0504784|nm0177241|nm0298754,TRUE,
75,2002,Production,VISUAL EFFECTS,VISUAL EFFECTS,Spider-Man,tt0145487,"John Dykstra, Scott Stokdyk, Anthony LaMolinara, John Frazier",John Dykstra|Scott Stokdyk|Anthony LaMolinara|John Frazier,nm0004375|nm0831282|nm0483608|nm0292594,,
75,2002,Production,VISUAL EFFECTS,VISUAL EFFECTS,Star Wars Episode II Attack of the Clones,tt0121765,"Rob Coleman, Pablo Helman, John Knoll, Ben Snow",Rob Coleman|Pablo Helman|John Knoll|Ben Snow,nm0171197|nm0375666|nm0461306|nm0811240,,
75,2002,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),About a Boy,tt0276751,Screenplay by Peter Hedges and Chris Weitz & Paul Weitz,Peter Hedges|Chris Weitz|Paul Weitz,nm0373282|nm0919363|nm0919369,,
75,2002,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Adaptation,tt0268126,Screenplay by Charlie Kaufman and Donald Kaufman,Charlie Kaufman|Donald Kaufman,nm0442109|?,,
75,2002,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Chicago,tt0299658,Screenplay by Bill Condon,Bill Condon,nm0174374,,
75,2002,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),The Hours,tt0274558,Screenplay by David Hare,David Hare,nm0002376,,
75,2002,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),The Pianist,tt0253474,Screenplay by Ronald Harwood,Ronald Harwood,nm0367838,TRUE,
75,2002,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Far from Heaven,tt0297884,Written by Todd Haynes,Todd Haynes,nm0001331,,
75,2002,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Gangs of New York,tt0217505,Screenplay by Jay Cocks and Steve Zaillian and Kenneth Lonergan; Story by Jay Cocks,Jay Cocks|Steve Zaillian|Kenneth Lonergan,nm0168379|nm0001873|nm0518836,,
75,2002,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),My Big Fat Greek Wedding,tt0259446,Written by Nia Vardalos,Nia Vardalos,nm0889522,,
75,2002,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Talk to Her,tt0287467,Written by Pedro Almodóvar,Pedro Almodóvar,nm0000264,TRUE,
75,2002,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Y Tu Mamá También,tt0245574,Written by Carlos Cuarón and Alfonso Cuarón,Carlos Cuarón|Alfonso Cuarón,nm0190860|nm0190859,,
75,2002,Special,HONORARY AWARD,HONORARY AWARD,,,,Peter O'Toole,nm0000564,TRUE,
75,2002,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),,,,Alias/Wavefront,,TRUE,Digital Imaging Technology
75,2002,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),,,,ARNOLD & RICHTER CINE TECHNIK|PANAVISION INC.,,TRUE,Camera
75,2002,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,GLENN SANDERS|HOWARD STARK,,TRUE,Sound
75,2002,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Mark Elendt|Paul H. Breslin|Greg Hermanovic|Kim Davidson,?|?|nm1232700|nm3181275,TRUE,Digital Imaging Technology
75,2002,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Dr. Leslie Gutierrez|Diane E. Kestner|James Merrill|David Niklewicz,,TRUE,Film
75,2002,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Dedo Weigert|Dr. Depu Jin|Franz Petters,nm1050723|?|?,TRUE,Lighting
75,2002,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Dick Walsh,nm0909618,TRUE,Digital Imaging Technology
75,2002,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Thomas Driemeyer|Mental Images,,TRUE,Digital Imaging Technology
75,2002,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Eric Daniels|George Katanics|Tasso Lappas|Chris Springfield,nm0199926|nm2647298|nm1323399|nm0819777,TRUE,Digital Imaging Technology
75,2002,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Jim Songer,nm0814315,TRUE,Systems
75,2002,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,PIERRE CHABERT,,TRUE,Lighting
75,2002,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,RAWDON HAYNE|ROBERT W. JEFFS,nm0371402|?,TRUE,Lighting
75,2002,Special,JOHN A. BONNER MEDAL OF COMMENDATION,JOHN A. BONNER MEDAL OF COMMENDATION,,,,Curt R. Behlmer,nm0066934,TRUE,
75,2002,Special,JOHN A. BONNER MEDAL OF COMMENDATION,JOHN A. BONNER MEDAL OF COMMENDATION,,,,Richard B. Glickman,,TRUE,
76,2003,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Pirates of the Caribbean: The Curse of the Black Pearl,tt0325980,Johnny Depp,Johnny Depp,nm0000136,,Jack Sparrow
76,2003,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,House of Sand and Fog,tt0315983,Ben Kingsley,Ben Kingsley,nm0001426,,Behrani
76,2003,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Cold Mountain,tt0159365,Jude Law,Jude Law,nm0000179,,Inman
76,2003,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Lost in Translation,tt0335266,Bill Murray,Bill Murray,nm0000195,,Bob Harris
76,2003,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Mystic River,tt0327056,Sean Penn,Sean Penn,nm0000576,TRUE,Jimmy Markum
76,2003,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,The Cooler,tt0318374,Alec Baldwin,Alec Baldwin,nm0000285,,Shelly Kaplow
76,2003,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,21 Grams,tt0315733,Benicio Del Toro,Benicio Del Toro,nm0001125,,Jack Jordan
76,2003,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,In America,tt0298845,Djimon Hounsou,Djimon Hounsou,nm0005023,,Mateo
76,2003,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Mystic River,tt0327056,Tim Robbins,Tim Robbins,nm0000209,TRUE,Dave Boyle
76,2003,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,The Last Samurai,tt0325710,Ken Watanabe,Ken Watanabe,nm0913822,,Katsumoto
76,2003,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Whale Rider,tt0298228,Keisha Castle-Hughes,Keisha Castle-Hughes,nm1095720,,Paikea
76,2003,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Something's Gotta Give,tt0337741,Diane Keaton,Diane Keaton,nm0000473,,Erica Barry
76,2003,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,In America,tt0298845,Samantha Morton,Samantha Morton,nm0608090,,Sarah
